status,stockNo,nPtr,lDate,lTimehms,lTimemillismicros,nBid,nAsk,nClose,nQty,nSimulate,addSubNQty
history,TX00,0,20200526,145005,0,0,0,0,0,1,#0
history,TX00,1,20200526,145010,0,1095700,1101800,0,0,1,-0
history,TX00,2,20200526,145015,0,1095700,1101800,0,0,1,-0
history,TX00,3,20200526,145020,0,1100200,1101800,0,0,1,-0
history,TX00,4,20200526,145025,0,1100200,1101800,1100200,1,1,-1
history,TX00,5,20200526,145030,0,1100200,1101800,1101200,1,1,#1
history,TX00,6,20200526,145035,0,1101200,1101800,1101800,2,1,+2
history,TX00,7,20200526,145040,0,1101200,1102600,1101800,2,1,#2
history,TX00,8,20200526,145045,0,1101200,1102600,1101800,2,1,#2
history,TX00,9,20200526,145050,0,1101200,1102600,1101800,2,1,#2
history,TX00,10,20200526,145055,0,1101200,1101800,1101200,4,1,-4
history,TX00,11,20200526,145100,0,1100200,1101200,1101200,4,1,+4
history,TX00,12,20200526,145105,0,1100200,1101200,1101200,4,1,+4
history,TX00,13,20200526,145110,0,1100200,1101200,1101200,4,1,+4
history,TX00,14,20200526,145115,0,1100200,1101200,1101100,4,1,#4
history,TX00,15,20200526,145120,0,1100200,1101200,1101100,4,1,#4
history,TX00,16,20200526,145125,0,1100200,1101200,1101100,4,1,#4
history,TX00,17,20200526,145130,0,1100200,1101200,1101100,4,1,#4
history,TX00,18,20200526,145135,0,1100200,1101200,1101100,4,1,#4
history,TX00,19,20200526,145140,0,1100200,1101200,1101100,4,1,#4
history,TX00,20,20200526,145145,0,1100200,1101200,1101200,5,1,+5
history,TX00,21,20200526,145150,0,1100200,1101200,1101100,5,1,#5
history,TX00,22,20200526,145155,0,1100200,1101100,1101100,4,1,+4
history,TX00,23,20200526,145200,0,1100200,1101100,1101100,4,1,+4
history,TX00,24,20200526,145205,0,1100200,1101100,1101100,4,1,+4
history,TX00,25,20200526,145210,0,1100200,1101100,1101100,4,1,+4
history,TX00,26,20200526,145215,0,1100200,1101100,1101000,4,1,#4
history,TX00,27,20200526,145220,0,1100200,1101000,1101000,4,1,+4
history,TX00,28,20200526,145225,0,1100200,1101000,1101000,4,1,+4
history,TX00,29,20200526,145230,0,1100200,1101000,1101000,4,1,+4
history,TX00,30,20200526,145235,0,1100200,1101000,1101000,4,1,+4
history,TX00,31,20200526,145240,0,1100200,1101000,1101000,4,1,+4
history,TX00,32,20200526,145245,0,1100200,1101000,1101000,4,1,+4
history,TX00,33,20200526,145250,0,1100200,1101000,1101000,4,1,+4
history,TX00,34,20200526,145255,0,1100200,1101000,1101000,5,1,+5
history,TX00,35,20200526,145300,0,1100200,1101000,1101100,15,1,+15
history,TX00,36,20200526,145305,0,1100200,1101100,1100300,6,1,#6
history,TX00,37,20200526,145310,0,1100200,1100300,1100300,7,1,+7
history,TX00,38,20200526,145315,0,1100200,1100300,1100300,5,1,+5
history,TX00,39,20200526,145320,1000,1100200,1100300,1100200,11,1,-11
history,TX00,40,20200526,145325,0,1100200,1100800,1100200,11,1,-11
history,TX00,41,20200526,145330,1000,1100200,1100800,1100200,11,1,-11
history,TX00,42,20200526,145335,0,1100200,1100800,1100200,11,1,-11
history,TX00,43,20200526,145340,0,1100200,1100300,1100200,11,1,-11
history,TX00,44,20200526,145345,0,1100200,1100300,1100300,5,1,+5
history,TX00,45,20200526,145350,0,1100200,1100300,1100300,5,1,+5
history,TX00,46,20200526,145355,0,1100200,1100300,1100300,5,1,+5
history,TX00,47,20200526,145400,0,1100200,1100300,1100300,5,1,+5
history,TX00,48,20200526,145405,0,1100200,1100300,1100800,5,1,+5
history,TX00,49,20200526,145410,0,1100200,1100900,1100800,5,1,#5
history,TX00,50,20200526,145415,0,1100200,1100900,1100800,5,1,#5
history,TX00,51,20200526,145420,0,1100200,1100900,1100800,5,1,#5
history,TX00,52,20200526,145425,0,1100200,1100900,1100200,11,1,-11
history,TX00,53,20200526,145430,0,1100200,1100800,1100200,11,1,-11
history,TX00,54,20200526,145435,0,1100200,1100800,1100200,11,1,-11
history,TX00,55,20200526,145440,0,1100200,1100800,1100200,11,1,-11
history,TX00,56,20200526,145445,0,1100200,1100400,1100100,16,1,-16
history,TX00,57,20200526,145450,0,1100000,1100400,1100100,16,1,#16
history,TX00,58,20200526,145455,0,1100000,1100200,1100200,17,1,+17
history,TX00,59,20200526,145500,0,1100100,1100200,1100100,16,1,-16
history,TX00,60,20200526,145505,0,1100000,1100200,1100400,5,1,+5
history,TX00,61,20200526,145510,0,1100200,1100600,1100800,7,1,+7
history,TX00,62,20200526,145515,0,1100200,1100800,1100800,5,1,+5
history,TX00,63,20200526,145520,0,1100200,1100800,1100200,7,1,-7
history,TX00,64,20200526,145525,0,1100200,1100700,1100200,10,1,-10
history,TX00,65,20200526,145530,0,1100200,1100700,1100200,10,1,-10
history,TX00,66,20200526,145535,0,1100200,1100700,1099900,17,1,-17
history,TX00,67,20200526,145540,0,1099900,1100100,1099500,19,1,-19
history,TX00,68,20200526,145545,0,1099400,1100100,1100200,8,1,+8
history,TX00,69,20200526,145550,0,1100200,1100700,1100700,5,1,+5
history,TX00,70,20200526,145555,0,1100200,1100700,1100200,5,1,-5
history,TX00,71,20200526,145600,0,1100200,1100700,1100700,6,1,+6
history,TX00,72,20200526,145605,0,1100200,1100700,1100700,6,1,+6
history,TX00,73,20200526,145610,0,1100200,1100700,1100200,7,1,-7
history,TX00,74,20200526,145615,0,1100200,1100700,1100700,6,1,+6
history,TX00,75,20200526,145620,0,1100200,1100700,1100700,6,1,+6
history,TX00,76,20200526,145625,0,1100200,1100700,1100500,6,1,#6
history,TX00,77,20200526,145630,0,1100400,1100700,1100500,6,1,#6
history,TX00,78,20200526,145635,0,1100400,1100700,1100700,6,1,+6
history,TX00,79,20200526,145640,0,1100400,1100700,1100700,7,1,+7
history,TX00,80,20200526,145645,0,1100400,1100700,1100500,7,1,#7
history,TX00,81,20200526,145650,0,1100400,1100700,1100700,7,1,+7
history,TX00,82,20200526,145655,0,1100400,1100700,1100400,7,1,-7
history,TX00,83,20200526,145700,0,1100400,1100500,1100700,7,1,+7
history,TX00,84,20200526,145705,0,1100400,1100700,1100500,8,1,#8
history,TX00,85,20200526,145710,0,1100400,1100700,1100700,8,1,+8
history,TX00,86,20200526,145715,0,1100400,1100700,1100700,8,1,+8
history,TX00,87,20200526,145720,0,1100400,1100700,1100700,9,1,+9
history,TX00,88,20200526,145725,0,1100400,1100700,1100500,9,1,#9
history,TX00,89,20200526,145730,0,1100400,1100700,1100700,9,1,+9
history,TX00,90,20200526,145735,0,1100400,1100700,1100700,11,1,+11
history,TX00,91,20200526,145740,0,1100400,1100700,1100700,11,1,+11
history,TX00,92,20200526,145745,0,1100400,1100700,1100500,9,1,#9
history,TX00,93,20200526,145750,0,1100400,1100600,1100400,9,1,-9
history,TX00,94,20200526,145755,0,1100400,1100500,1100200,10,1,-10
history,TX00,95,20200526,145800,0,1100200,1100300,1100300,9,1,+9
history,TX00,96,20200526,145805,0,1100300,1100500,1100300,9,1,-9
history,TX00,97,20200526,145810,0,1100300,1100500,1100300,9,1,-9
history,TX00,98,20200526,145815,0,1100300,1100500,1100300,9,1,-9
history,TX00,99,20200526,145820,0,1100300,1100500,1100300,10,1,-10
history,TX00,100,20200526,145825,0,1100300,1100400,1100300,10,1,-10
history,TX00,101,20200526,145830,0,1100300,1100400,1100300,11,1,-11
history,TX00,102,20200526,145835,0,1100200,1100400,1100300,11,1,#11
history,TX00,103,20200526,145840,0,1100200,1100400,1100200,11,1,-11
history,TX00,104,20200526,145845,0,1100200,1100300,1100200,12,1,-12
history,TX00,105,20200526,145850,0,1100200,1100300,1100200,12,1,-12
history,TX00,106,20200526,145855,0,1100200,1100300,1100200,12,1,-12
history,TX00,107,20200526,145900,0,1100200,1100300,1100200,14,1,-14
history,TX00,108,20200526,145905,0,1100200,1100300,1100200,14,1,-14
history,TX00,109,20200526,145910,0,1100200,1100300,1100200,15,1,-15
history,TX00,110,20200526,145915,0,1100200,1100300,1100200,16,1,-16
history,TX00,111,20200526,145920,0,1100200,1100300,1100200,18,1,-18
history,TX00,112,20200526,145925,0,1100200,1100300,1100200,19,1,-19
history,TX00,113,20200526,145930,0,1100200,1100300,1100200,20,1,-20
history,TX00,114,20200526,145935,0,1100200,1100300,1100200,24,1,-24
history,TX00,115,20200526,145940,0,1100200,1100300,1100200,27,1,-27
history,TX00,116,20200526,145945,0,1100200,1100300,1100200,31,1,-31
history,TX00,117,20200526,145950,0,1100200,1100300,1100200,34,1,-34
history,TX00,118,20200526,145955,0,1100200,1100300,1100200,40,1,-40
history,TX00,119,20200526,150000,13000,1100100,1100200,1100200,41,0,+41
history,TX00,120,20200526,150000,14000,1100100,1100200,1100100,1,0,-1
history,TX00,121,20200526,150000,203000,1100000,1100200,1100200,1,0,+1
history,TX00,122,20200526,150000,207000,1100000,1100200,1100200,1,0,+1
history,TX00,123,20200526,150000,240000,1100000,1100200,1100200,1,0,+1
history,TX00,124,20200526,150000,244000,1100000,1100200,1100200,1,0,+1
history,TX00,125,20200526,150000,250000,1100000,1100200,1100200,1,0,+1
history,TX00,126,20200526,150000,256000,1100000,1100200,1100000,1,0,-1
history,TX00,127,20200526,150000,271000,1100000,1100200,1100200,1,0,+1
history,TX00,128,20200526,150000,287000,1100000,1100200,1100200,1,0,+1
history,TX00,129,20200526,150000,386000,1100000,1100200,1100200,1,0,+1
history,TX00,130,20200526,150000,573000,1100000,1100100,1100100,1,0,+1
history,TX00,131,20200526,150000,587000,1100000,1100100,1100100,1,0,+1
history,TX00,132,20200526,150000,611000,1100000,1100100,1100000,3,0,-3
history,TX00,133,20200526,150000,611000,1100000,1100100,1100100,3,0,+3
history,TX00,134,20200526,150000,634000,1100000,1100100,1100200,2,0,+2
history,TX00,135,20200526,150000,672000,1100000,1100100,1100200,3,0,+3
history,TX00,136,20200526,150000,696000,1100000,1100200,1100000,1,0,-1
history,TX00,137,20200526,150000,699000,1100000,1100200,1100100,1,0,#1
history,TX00,138,20200526,150000,711000,1100000,1100200,1099900,1,0,-1
history,TX00,139,20200526,150000,724000,1100000,1100200,1100100,1,0,#1
history,TX00,140,20200526,150000,731000,1100000,1100200,1100100,2,0,#2
history,TX00,141,20200526,150000,740000,1100000,1100200,1100200,2,0,+2
history,TX00,142,20200526,150000,741000,1100000,1100200,1100200,1,0,+1
history,TX00,143,20200526,150000,763000,1100000,1100200,1099900,1,0,-1
history,TX00,144,20200526,150000,766000,1100000,1100200,1100200,1,0,+1
history,TX00,145,20200526,150000,802000,1100000,1100200,1100200,1,0,+1
history,TX00,146,20200526,150000,815000,1099900,1100200,1100200,3,0,+3
history,TX00,147,20200526,150000,904000,1099900,1100200,1100200,1,0,+1
history,TX00,148,20200526,150000,911000,1099900,1100200,1100000,1,0,#1
history,TX00,149,20200526,150001,0,1100000,1100200,1100000,1,0,-1
history,TX00,150,20200526,150001,7000,1100000,1100200,1100000,1,0,-1
history,TX00,151,20200526,150001,10000,1100000,1100200,1099800,1,0,-1
history,TX00,152,20200526,150001,38000,1100000,1100200,1099800,2,0,-2
history,TX00,153,20200526,150001,99000,1099800,1100000,1100000,1,0,+1
history,TX00,154,20200526,150001,99000,1099800,1100000,1100100,1,0,+1
history,TX00,155,20200526,150001,167000,1099800,1100000,1099800,2,0,-2
history,TX00,156,20200526,150001,177000,1099800,1100000,1100000,1,0,+1
history,TX00,157,20200526,150001,345000,1099800,1100100,1100100,3,0,+3
history,TX00,158,20200526,150001,857000,1099800,1100300,1099800,1,0,-1
history,TX00,159,20200526,150001,857000,1099800,1100300,1099700,1,0,-1
history,TX00,160,20200526,150002,397000,1099800,1100000,1099800,1,0,-1
history,TX00,161,20200526,150002,912000,1099700,1099900,1099700,2,0,-2
history,TX00,162,20200526,150002,955000,1099600,1099800,1099600,2,0,-2
history,TX00,163,20200526,150003,178000,1099600,1099800,1099600,2,0,-2
history,TX00,164,20200526,150003,620000,1099700,1099800,1099700,1,0,-1
history,TX00,165,20200526,150004,282000,1099700,1099900,1099800,1,0,#1
history,TX00,166,20200526,150004,291000,1099700,1099900,1099700,2,0,-2
history,TX00,167,20200526,150004,324000,1099700,1099900,1099900,1,0,+1
history,TX00,168,20200526,150004,743000,1099700,1100000,1099700,2,0,-2
history,TX00,169,20200526,150005,684000,1099700,1099900,1099800,1,0,#1
history,TX00,170,20200526,150005,758000,1099800,1099900,1099900,1,0,+1
history,TX00,171,20200526,150005,759000,1099800,1099900,1099900,1,0,+1
history,TX00,172,20200526,150005,791000,1099800,1099900,1099800,1,0,-1
history,TX00,173,20200526,150005,811000,1099800,1099900,1100000,1,0,+1
history,TX00,174,20200526,150006,618000,1099900,1100100,1100100,1,0,+1
history,TX00,175,20200526,150007,641000,1100000,1100100,1100100,1,0,+1
history,TX00,176,20200526,150009,804000,1099900,1100000,1100000,1,0,+1
history,TX00,177,20200526,150009,841000,1100000,1100100,1100000,1,0,-1
history,TX00,178,20200526,150010,136000,1099900,1100100,1100100,2,0,+2
history,TX00,179,20200526,150011,480000,1099900,1100100,1100100,1,0,+1
history,TX00,180,20200526,150014,293000,1099900,1100000,1100000,1,0,+1
history,TX00,181,20200526,150014,582000,1099900,1100100,1100100,1,0,+1
history,TX00,182,20200526,150015,594000,1099900,1100100,1099900,1,0,-1
history,TX00,183,20200526,150015,667000,1099900,1100100,1100100,1,0,+1
history,TX00,184,20200526,150015,680000,1099900,1100100,1100100,1,0,+1
history,TX00,185,20200526,150016,195000,1099900,1100000,1099900,1,0,-1
history,TX00,186,20200526,150016,959000,1099900,1100000,1100000,1,0,+1
history,TX00,187,20200526,150016,959000,1099900,1100000,1100100,1,0,+1
history,TX00,188,20200526,150017,749000,1099900,1100000,1100000,1,0,+1
history,TX00,189,20200526,150018,157000,1099900,1100000,1100000,1,0,+1
history,TX00,190,20200526,150018,630000,1099900,1100000,1099900,1,0,-1
history,TX00,191,20200526,150019,61000,1099900,1100000,1099900,1,0,-1
history,TX00,192,20200526,150019,161000,1099900,1100000,1099900,2,0,-2
history,TX00,193,20200526,150019,514000,1099900,1100000,1099900,1,0,-1
history,TX00,194,20200526,150019,548000,1099900,1100000,1099900,2,0,-2
history,TX00,195,20200526,150019,548000,1099900,1100000,1099900,3,0,-3
history,TX00,196,20200526,150019,563000,1099800,1099900,1099800,3,0,-3
history,TX00,197,20200526,150019,937000,1099800,1099900,1099800,1,0,-1
history,TX00,198,20200526,150021,187000,1099700,1099800,1099700,4,0,-4
history,TX00,199,20200526,150021,562000,1099700,1099800,1099700,1,0,-1
history,TX00,200,20200526,150021,914000,1099600,1099800,1099800,1,0,+1
history,TX00,201,20200526,150022,62000,1099600,1099700,1099600,2,0,-2
history,TX00,202,20200526,150022,627000,1099500,1099700,1099700,5,0,+5
history,TX00,203,20200526,150022,937000,1099600,1099700,1099600,4,0,-4
history,TX00,204,20200526,150024,62000,1099500,1099600,1099500,7,0,-7
history,TX00,205,20200526,150024,543000,1099400,1099600,1099600,1,0,+1
history,TX00,206,20200526,150024,761000,1099400,1099600,1099600,3,0,+3
history,TX00,207,20200526,150026,752000,1099600,1099700,1099700,1,0,+1
history,TX00,208,20200526,150027,62000,1099600,1099700,1099600,2,0,-2
history,TX00,209,20200526,150027,312000,1099600,1099700,1099600,1,0,-1
history,TX00,210,20200526,150029,57000,1099500,1099700,1099500,3,0,-3
history,TX00,211,20200526,150029,62000,1099500,1099600,1099500,3,0,-3
history,TX00,212,20200526,150029,187000,1099500,1099600,1099500,1,0,-1
history,TX00,213,20200526,150029,312000,1099500,1099600,1099500,1,0,-1
history,TX00,214,20200526,150029,728000,1099500,1099600,1099600,1,0,+1
history,TX00,215,20200526,150030,360000,1099600,1099700,1099700,1,0,+1
history,TX00,216,20200526,150030,583000,1099600,1099700,1099600,1,0,-1
history,TX00,217,20200526,150031,852000,1099600,1099700,1099700,1,0,+1
history,TX00,218,20200526,150032,554000,1099600,1099700,1099700,1,0,+1
history,TX00,219,20200526,150032,863000,1099600,1099700,1099600,2,0,-2
history,TX00,220,20200526,150032,863000,1099600,1099700,1099500,1,0,-1
history,TX00,221,20200526,150034,385000,1099600,1099700,1099600,1,0,-1
history,TX00,222,20200526,150034,937000,1099500,1099600,1099500,3,0,-3
history,TX00,223,20200526,150035,570000,1099400,1099600,1099600,2,0,+2
history,TX00,224,20200526,150036,64000,1099400,1099500,1099500,1,0,+1
history,TX00,225,20200526,150038,187000,1099500,1099600,1099500,1,0,-1
history,TX00,226,20200526,150038,513000,1099500,1099600,1099500,4,0,-4
history,TX00,227,20200526,150039,918000,1099400,1099500,1099500,2,0,+2
history,TX00,228,20200526,150042,103000,1099400,1099500,1099500,2,0,+2
history,TX00,229,20200526,150044,279000,1099400,1099600,1099400,1,0,-1
history,TX00,230,20200526,150044,963000,1099500,1099600,1099500,1,0,-1
history,TX00,231,20200526,150045,602000,1099400,1099600,1099600,5,0,+5
history,TX00,232,20200526,150046,71000,1099500,1099600,1099500,1,0,-1
history,TX00,233,20200526,150047,101000,1099400,1099500,1099500,2,0,+2
history,TX00,234,20200526,150047,101000,1099400,1099500,1099500,1,0,+1
history,TX00,235,20200526,150047,275000,1099500,1099600,1099500,1,0,-1
history,TX00,236,20200526,150048,393000,1099500,1099600,1099500,1,0,-1
history,TX00,237,20200526,150048,804000,1099500,1099600,1099600,1,0,+1
history,TX00,238,20200526,150049,181000,1099500,1099600,1099500,1,0,-1
history,TX00,239,20200526,150050,276000,1099500,1099600,1099500,1,0,-1
history,TX00,240,20200526,150050,966000,1099500,1099600,1099600,13,0,+13
history,TX00,241,20200526,150050,966000,1099500,1099600,1099700,6,0,+6
history,TX00,242,20200526,150052,884000,1099600,1099700,1099600,1,0,-1
history,TX00,243,20200526,150054,492000,1099600,1099700,1099700,1,0,+1
history,TX00,244,20200526,150058,472000,1099600,1099700,1099700,3,0,+3
history,TX00,245,20200526,150058,888000,1099600,1099700,1099600,1,0,-1
history,TX00,246,20200526,150058,941000,1099600,1099700,1099700,1,0,+1
history,TX00,247,20200526,150058,942000,1099600,1099700,1099700,3,0,+3
history,TX00,248,20200526,150100,26000,1099600,1099800,1099700,1,0,#1
history,TX00,249,20200526,150100,26000,1099600,1099800,1099800,4,0,+4
history,TX00,250,20200526,150100,61000,1099600,1099800,1099600,1,0,-1
history,TX00,251,20200526,150100,103000,1099600,1099800,1099800,1,0,+1
history,TX00,252,20200526,150100,115000,1099600,1099800,1099600,1,0,-1
history,TX00,253,20200526,150102,583000,1099600,1099700,1099700,1,0,+1
history,TX00,254,20200526,150104,970000,1099700,1099800,1099700,1,0,-1
history,TX00,255,20200526,150105,782000,1099600,1099700,1099700,1,0,+1
history,TX00,256,20200526,150106,336000,1099600,1099800,1099800,1,0,+1
history,TX00,257,20200526,150107,235000,1099600,1099700,1099700,1,0,+1
history,TX00,258,20200526,150107,962000,1099600,1099700,1099700,1,0,+1
history,TX00,259,20200526,150108,527000,1099600,1099700,1099700,1,0,+1
history,TX00,260,20200526,150108,655000,1099600,1099700,1099700,1,0,+1
history,TX00,261,20200526,150109,573000,1099600,1099700,1099700,2,0,+2
history,TX00,262,20200526,150109,911000,1099600,1099700,1099700,1,0,+1
history,TX00,263,20200526,150110,748000,1099600,1099700,1099700,2,0,+2
history,TX00,264,20200526,150110,787000,1099600,1099700,1099700,1,0,+1
history,TX00,265,20200526,150111,555000,1099600,1099700,1099600,1,0,-1
history,TX00,266,20200526,150111,606000,1099600,1099700,1099600,3,0,-3
history,TX00,267,20200526,150111,606000,1099600,1099700,1099600,2,0,-2
history,TX00,268,20200526,150111,606000,1099600,1099700,1099600,1,0,-1
history,TX00,269,20200526,150111,607000,1099600,1099700,1099600,1,0,-1
history,TX00,270,20200526,150111,607000,1099600,1099700,1099600,1,0,-1
history,TX00,271,20200526,150111,607000,1099600,1099700,1099600,2,0,-2
history,TX00,272,20200526,150112,22000,1099500,1099600,1099600,1,0,+1
history,TX00,273,20200526,150113,127000,1099500,1099600,1099600,1,0,+1
history,TX00,274,20200526,150113,648000,1099500,1099600,1099600,1,0,+1
history,TX00,275,20200526,150115,429000,1099500,1099600,1099500,3,0,-3
history,TX00,276,20200526,150115,454000,1099500,1099600,1099600,4,0,+4
history,TX00,277,20200526,150115,454000,1099500,1099600,1099600,1,0,+1
history,TX00,278,20200526,150115,541000,1099500,1099600,1099600,1,0,+1
history,TX00,279,20200526,150116,424000,1099500,1099600,1099500,3,0,-3
history,TX00,280,20200526,150118,129000,1099500,1099600,1099500,3,0,-3
history,TX00,281,20200526,150120,667000,1099500,1099600,1099600,1,0,+1
history,TX00,282,20200526,150121,138000,1099500,1099600,1099600,1,0,+1
history,TX00,283,20200526,150121,706000,1099500,1099600,1099500,1,0,-1
history,TX00,284,20200526,150122,90000,1099500,1099600,1099500,2,0,-2
history,TX00,285,20200526,150124,177000,1099500,1099600,1099600,1,0,+1
history,TX00,286,20200526,150124,178000,1099500,1099600,1099600,1,0,+1
history,TX00,287,20200526,150124,178000,1099500,1099600,1099600,1,0,+1
history,TX00,288,20200526,150124,178000,1099500,1099600,1099600,1,0,+1
history,TX00,289,20200526,150124,277000,1099600,1099700,1099600,1,0,-1
history,TX00,290,20200526,150127,591000,1099600,1099700,1099700,1,0,+1
history,TX00,291,20200526,150127,591000,1099600,1099700,1099700,1,0,+1
history,TX00,292,20200526,150128,463000,1099700,1099800,1099700,1,0,-1
history,TX00,293,20200526,150129,829000,1099700,1099800,1099700,1,0,-1
history,TX00,294,20200526,150130,297000,1099700,1099800,1099700,1,0,-1
history,TX00,295,20200526,150130,406000,1099700,1099800,1099700,1,0,-1
history,TX00,296,20200526,150130,489000,1099700,1099800,1099700,1,0,-1
history,TX00,297,20200526,150130,621000,1099700,1099800,1099700,3,0,-3
history,TX00,298,20200526,150131,410000,1099600,1099700,1099700,2,0,+2
history,TX00,299,20200526,150131,410000,1099600,1099700,1099700,2,0,+2
history,TX00,300,20200526,150131,411000,1099600,1099700,1099700,1,0,+1
history,TX00,301,20200526,150131,411000,1099600,1099700,1099700,2,0,+2
history,TX00,302,20200526,150135,905000,1099700,1099800,1099700,1,0,-1
history,TX00,303,20200526,150138,430000,1099700,1099800,1099800,2,0,+2
history,TX00,304,20200526,150139,91000,1099700,1099800,1099700,1,0,-1
history,TX00,305,20200526,150139,782000,1099700,1099800,1099700,1,0,-1
history,TX00,306,20200526,150142,556000,1099700,1099800,1099700,4,0,-4
history,TX00,307,20200526,150145,329000,1099700,1099800,1099700,1,0,-1
history,TX00,308,20200526,150146,854000,1099700,1099800,1099700,1,0,-1
history,TX00,309,20200526,150148,720000,1099700,1099800,1099700,3,0,-3
history,TX00,310,20200526,150148,749000,1099700,1099800,1099700,1,0,-1
history,TX00,311,20200526,150151,305000,1099600,1099700,1099700,4,0,+4
history,TX00,312,20200526,150151,414000,1099700,1099800,1099700,1,0,-1
history,TX00,313,20200526,150152,594000,1099600,1099700,1099700,1,0,+1
history,TX00,314,20200526,150153,950000,1099700,1099800,1099800,4,0,+4
history,TX00,315,20200526,150155,525000,1099700,1099800,1099700,4,0,-4
history,TX00,316,20200526,150156,44000,1099600,1099700,1099700,1,0,+1
history,TX00,317,20200526,150156,410000,1099600,1099800,1099800,1,0,+1
history,TX00,318,20200526,150157,297000,1099600,1099700,1099700,1,0,+1
history,TX00,319,20200526,150158,446000,1099700,1099800,1099800,1,0,+1
history,TX00,320,20200526,150159,282000,1099700,1099800,1099700,3,0,-3
history,TX00,321,20200526,150200,768000,1099600,1099700,1099700,1,0,+1
history,TX00,322,20200526,150201,18000,1099600,1099700,1099700,2,0,+2
history,TX00,323,20200526,150201,714000,1099700,1099800,1099700,3,0,-3
history,TX00,324,20200526,150204,241000,1099600,1099700,1099700,6,0,+6
history,TX00,325,20200526,150204,241000,1099600,1099700,1099800,3,0,+3
history,TX00,326,20200526,150204,935000,1099600,1099700,1099600,1,0,-1
history,TX00,327,20200526,150210,504000,1099600,1099700,1099600,21,0,-21
history,TX00,328,20200526,150210,504000,1099600,1099700,1099600,5,0,-5
history,TX00,329,20200526,150210,504000,1099600,1099700,1099600,4,0,-4
history,TX00,330,20200526,150210,504000,1099600,1099700,1099600,7,0,-7
history,TX00,331,20200526,150210,504000,1099600,1099700,1099600,22,0,-22
history,TX00,332,20200526,150210,505000,1099600,1099700,1099500,1,0,-1
history,TX00,333,20200526,150210,516000,1099600,1099700,1099500,2,0,-2
history,TX00,334,20200526,150210,516000,1099600,1099700,1099500,5,0,-5
history,TX00,335,20200526,150210,516000,1099600,1099700,1099500,2,0,-2
history,TX00,336,20200526,150210,524000,1099600,1099700,1099500,1,0,-1
history,TX00,337,20200526,150210,524000,1099600,1099700,1099500,1,0,-1
history,TX00,338,20200526,150210,524000,1099600,1099700,1099500,2,0,-2
history,TX00,339,20200526,150210,525000,1099600,1099700,1099500,15,0,-15
history,TX00,340,20200526,150210,525000,1099600,1099700,1099500,1,0,-1
history,TX00,341,20200526,150210,525000,1099600,1099700,1099500,5,0,-5
history,TX00,342,20200526,150210,525000,1099600,1099700,1099500,1,0,-1
history,TX00,343,20200526,150210,525000,1099600,1099700,1099500,9,0,-9
history,TX00,344,20200526,150210,525000,1099600,1099700,1099500,10,0,-10
history,TX00,345,20200526,150210,563000,1099400,1099500,1099400,3,0,-3
history,TX00,346,20200526,150214,491000,1099400,1099600,1099400,2,0,-2
history,TX00,347,20200526,150217,234000,1099400,1099600,1099400,1,0,-1
history,TX00,348,20200526,150218,255000,1099400,1099600,1099400,1,0,-1
history,TX00,349,20200526,150218,516000,1099400,1099600,1099400,1,0,-1
history,TX00,350,20200526,150220,872000,1099400,1099500,1099400,3,0,-3
history,TX00,351,20200526,150221,135000,1099400,1099500,1099400,1,0,-1
history,TX00,352,20200526,150221,199000,1099400,1099500,1099400,3,0,-3
history,TX00,353,20200526,150221,471000,1099400,1099500,1099400,3,0,-3
history,TX00,354,20200526,150222,493000,1099400,1099500,1099400,3,0,-3
history,TX00,355,20200526,150222,537000,1099400,1099500,1099400,3,0,-3
history,TX00,356,20200526,150222,562000,1099400,1099500,1099400,3,0,-3
history,TX00,357,20200526,150222,747000,1099400,1099500,1099400,3,0,-3
history,TX00,358,20200526,150223,467000,1099400,1099500,1099400,1,0,-1
history,TX00,359,20200526,150223,541000,1099400,1099500,1099400,3,0,-3
history,TX00,360,20200526,150224,948000,1099400,1099500,1099500,1,0,+1
history,TX00,361,20200526,150225,529000,1099400,1099500,1099400,1,0,-1
history,TX00,362,20200526,150225,632000,1099400,1099500,1099400,1,0,-1
history,TX00,363,20200526,150226,651000,1099400,1099500,1099400,1,0,-1
history,TX00,364,20200526,150227,122000,1099400,1099500,1099400,2,0,-2
history,TX00,365,20200526,150227,221000,1099400,1099500,1099400,2,0,-2
history,TX00,366,20200526,150228,982000,1099400,1099500,1099400,1,0,-1
history,TX00,367,20200526,150232,556000,1099400,1099500,1099500,5,0,+5
history,TX00,368,20200526,150232,767000,1099400,1099500,1099500,5,0,+5
history,TX00,369,20200526,150232,918000,1099400,1099600,1099400,3,0,-3
history,TX00,370,20200526,150233,333000,1099400,1099500,1099400,3,0,-3
history,TX00,371,20200526,150233,334000,1099400,1099500,1099400,18,0,-18
history,TX00,372,20200526,150234,487000,1099300,1099500,1099300,1,0,-1
history,TX00,373,20200526,150234,522000,1099300,1099500,1099500,1,0,+1
history,TX00,374,20200526,150235,288000,1099300,1099400,1099300,1,0,-1
history,TX00,375,20200526,150235,313000,1099300,1099400,1099300,1,0,-1
history,TX00,376,20200526,150235,347000,1099300,1099400,1099300,1,0,-1
history,TX00,377,20200526,150237,351000,1099300,1099400,1099400,2,0,+2
history,TX00,378,20200526,150237,351000,1099300,1099400,1099400,3,0,+3
history,TX00,379,20200526,150237,351000,1099300,1099400,1099400,1,0,+1
